"B07001_049E","B07001_065E","B07001_081E","B08101_025E","B11007_001E","B11007_002E","B11007_004E","B11007_005E","B11007_006E","B11007_007E","B11007_009E","B11007_010E","B11007_011E","B11011_001E","B19013_001E","B19083_001E","B23020_001E","B25024_001E","B27020_001E","B27020_003E","B27020_009E","B27020_014E","NAME","state","county"
"2285","926","218","96","16624","5005","3193","3095","98","11619","9655","8934","721","16624","67056","0.4546","39.1","17823","46154","41076","634","888","Shelby County, Kentucky","21","211"
"1834","53","25","4","8694","2461","1409","1357","52","6233","5040","4577","463","8694","55334","0.4075","39.4","9410","22306","21310","66","159","Anderson County, Kentucky","21","005"
"754","334","30","80","7598","2636","1734","1596","138","4962","3923","3562","361","7598","47190","0.4372","39.9","10829","19912","18393","74","41","Breckinridge County, Kentucky","21","027"
"2685","1073","490","127","21076","6169","3632","3473","159","14907","10215","9175","1040","21076","56274","0.4104","38.5","23252","49703","44290","577","653","Franklin County, Kentucky","21","073"
"376","604","42","0","6052","1800","1197","1156","41","4252","3367","3131","236","6052","28105","0.4873","37.4","7523","16032","15271","23","6","McCreary County, Kentucky","21","147"
"6252","2281","254","75","33359","8548","5163","4993","170","24811","18741","16189","2552","33359","50060","0.4676","37.3","36707","89947","83417","933","1106","Madison County, Kentucky","21","151"
"284","191","15","0","4074","1342","792","745","47","2732","2281","2179","102","4074","37386","0.4406","39.8","4736","9945","9272","47","35","Metcalfe County, Kentucky","21","169"
"227","6","0","0","1704","556","360","354","6","1148","853","805","48","1704","30284","0.5092","38.2","2230","4359","4196","12","0","Owsley County, Kentucky","21","189"
"649","290","0","22","7028","2070","1480","1350","130","4958","3732","3619","113","7028","48623","0.4271","40.0","7797","17828","16672","100","92","Simpson County, Kentucky","21","213"
"1886","863","50","27","14509","4622","2829","2681","148","9887","8049","7262","787","14509","54953","0.4544","39.8","15900","35598","33686","207","146","Clark County, Kentucky","21","049"
"399","186","68","0","4644","1330","841","817","24","3314","2705","2531","174","4644","44005","0.4911","41.0","5341","12105","10093","63","104","Todd County, Kentucky","21","219"
"296","107","0","1","4101","1102","596","579","17","2999","2241","1995","246","4101","43524","0.4884","39.8","4715","10391","9378","35","16","Carroll County, Kentucky","21","041"
"162","172","0","1","3985","1373","697","688","9","2612","1888","1808","80","3985","32184","0.5177","37.6","5320","10037","9126","44","0","Clinton County, Kentucky","21","053"
"485","218","6","2","3105","897","563","545","18","2208","1662","1489","173","3105","52167","0.3889","38.8","3920","8636","7830","8","47","Gallatin County, Kentucky","21","077"
"626","268","0","34","7459","2460","1525","1464","61","4999","3690","3508","182","7459","34029","0.4903","39.9","8994","19500","16894","12","19","Richland Parish, Louisiana","22","083"
"203","80","7","22","1946","683","405","388","17","1263","950","875","75","1946","44688","0.4420","39.7","2788","5473","4672","30","5","Mahnomen County, Minnesota","27","087"
"3824","592","22","461","20242","5655","3689","3432","257","14587","12370","11446","924","20242","83464","0.3569","38.5","21948","53902","51017","560","384","Chisago County, Minnesota","27","025"
"460","113","15","50","6261","2090","1211","1185","26","4171","3121","2899","222","6261","55404","0.4099","39.6","7327","15008","13728","169","127","Redwood County, Minnesota","27","127"
"432","137","16","36","4087","1303","790","763","27","2784","2197","2025","172","4087","59210","0.4057","40.1","4767","9648","9049","107","86","Yellow Medicine County, Minnesota","27","173"
"1173","262","184","39","9819","3463","2223","2110","113","6356","4924","4576","348","9819","53585","0.4060","41.0","13238","24309","21556","200","407","Todd County, Minnesota","27","153"
"3107","865","73","412","17372","4780","2994","2801","193","12592","9236","8104","1132","17372","49160","0.4506","37.5","21595","45872","41234","376","248","Beltrami County, Minnesota","27","007"
"5342","1847","513","710","26091","5882","3573","3381","192","20209","15576","11643","3933","26091","57429","0.4349","36.0","28415","66088","60472","1060","2039","Blue Earth County, Minnesota","27","013"
"325","376","21","23","8253","2742","1698","1636","62","5511","4160","3767","393","8253","60382","0.3990","40.1","8764","18443","17506","65","37","Houston County, Minnesota","27","055"
"165","110","49","5","3090","1174","684","654","30","1916","1425","1287","138","3090","53071","0.4409","40.3","3672","6598","6293","74","69","Lac qui Parle County, Minnesota","27","073"
"61","91","0","5","1470","598","334","334","0","872","621","580","41","1470","49967","0.3858","38.3","3806","3724","3592","18","7","Lake of the Woods County, Minnesota","27","077"
"1640","1102","67","336","24687","9076","5505","5277","228","15611","12132","11159","973","24687","58682","0.4335","39.5","36193","57546","53512","724","565","Otter Tail County, Minnesota","27","111"
"1188","315","29","32","7425","2252","1284","1209","75","5173","3924","3696","228","7425","56762","0.4386","38.6","7961","17796","16757","320","145","Waseca County, Minnesota","27","161"
"7811","4259","371","2194","85807","26576","14472","13599","873","59231","42133","34919","7214","85807","55646","0.4454","36.5","104654","196528","184900","2721","1943","St. Louis County, Minnesota","27","137"
"18208","3621","797","5987","128198","32936","21392","20567","825","95262","77527","70635","6892","128198","82175","0.3908","38.1","132137","347788","306835","18250","9156","Anoka County, Minnesota","27","003"
"10707","2832","1164","1256","59479","15146","9552","9165","387","44333","33815","28998","4817","59479","62789","0.4312","37.8","64664","157308","141798","3802","5986","Stearns County, Minnesota","27","145"
"18550","6998","1985","7409","161488","40165","24031","23043","988","121323","97867","88788","9079","161488","86036","0.4122","38.4","166598","419507","369034","21688","14034","Dakota County, Minnesota","27","037"
"1091","662","181","51","10018","2646","1577","1542","35","7372","5623","5039","584","10018","57730","0.4417","39.1","11277","25465","22472","628","844","Lyon County, Minnesota","27","083"
"302","100","16","8","3971","1372","837","810","27","2599","1974","1852","122","3971","60118","0.3895","41.6","4826","9300","8803","70","45","Marshall County, Minnesota","27","089"
"459","95","22","34","6085","1965","1117","1097","20","4120","3111","2807","304","6085","59028","0.4259","40.6","7353","14349","13250","100","212","Renville County, Minnesota","27","129"
"12796","3909","918","2981","94431","25478","16149","15335","814","68953","56802","52674","4128","94431","96671","0.4198","38.0","98421","252944","228785","10809","5823","Washington County, Minnesota","27","163"
"147","115","31","19","2691","1031","693","668","25","1660","1224","1057","167","2691","57432","0.4027","38.6","6126","5338","4769","74","144","Cook County, Minnesota","27","031"
"98","33","6","0","1490","572","288","283","5","918","689","651","38","1490","40000","0.4846","39.7","2286","3888","3066","4","8","Knox County, Missouri","29","103"
"506","94","21","35","5014","1531","857","832","25","3483","2641","2372","269","5014","46757","0.4116","39.5","6240","11156","10058","24","45","Montgomery County, Missouri","29","139"
"975","443","20","0","11530","3872","2269","2195","74","7658","5859","5385","474","11530","41062","0.4369","39.6","13748","28946","25650","36","18","Stoddard County, Missouri","29","207"
"1805","432","94","0","9286","2964","1879","1846","33","6322","4805","4195","610","9286","44261","0.4513","39.7","10893","23845","21041","127","112","Audrain County, Missouri","29","007"
"14585","6315","1343","1422","125201","33469","18747","18075","672","91732","66222","54668","11554","125201","46086","0.4692","38.1","133459","285833","248548","3761","2851","Greene County, Missouri","29","077"
"558","239","3","2","4139","1775","1023","899","124","2364","1769","1643","126","4139","38870","0.4196","39.1","5656","9085","7855","84","23","St. Clair County, Missouri","29","185"
"124","141","0","4","1475","494","315","295","20","981","682","627","55","1475","42694","0.4412","38.0","2106","4513","3791","29","10","Schuyler County, Missouri","29","197"
"1884","1500","27","78","16031","7443","5320","5057","263","8588","6752","6217","535","16031","53478","0.4508","39.0","41830","44913","38367","350","312","Camden County, Missouri","29","029"
"9048","1837","279","222","84444","22677","15236","14549","687","61767","51017","47066","3951","84444","65454","0.3916","38.7","90974","222265","200923","2389","1054","Jefferson County, Missouri","29","099"
"707","141","20","42","7371","2341","1237","1203","34","5030","3933","3590","343","7371","38679","0.4366","39.9","8606","17226","14554","33","37","New Madrid County, Missouri","29","143"
"378","109","0","0","4036","1484","946","901","45","2552","2147","2045","102","4036","55377","0.4127","38.9","5198","10174","9271","50","9","Ralls County, Missouri","29","173"
"566","167","30","24","4903","1616","779","760","19","3287","2488","2239","249","4903","52965","0.4489","39.2","5700","11520","10735","101","12","Custer County, Montana","30","017"
"43","89","0","1","737","315","206","199","7","422","345","285","60","737","54427","0.4086","43.6","1003","1579","1454","0","17","Powder River County, Montana","30","075"
"252","260","15","66","3150","844","475","463","12","2306","1710","1518","192","3150","43194","0.4745","39.3","4134","10953","7781","56","84","Roosevelt County, Montana","30","085"
"47","15","0","0","895","375","227","214","13","520","381","342","39","895","44875","0.5778","40.8","1129","2330","2116","13","0","Liberty County, Montana","30","051"
"237","606","8","9","4535","1262","667","642","25","3273","2260","2082","178","4535","67205","0.4090","40.7","5248","11199","9972","82","47","Richland County, Montana","30","083"
"339","64","14","0","1867","579","365","321","44","1288","910","865","45","1867","50721","0.4724","40.0","2369","4224","3745","121","22","Toole County, Montana","30","101"
"27","32","0","0","857","334","150","136","14","523","385","367","18","857","57440","0.4373","45.5","1134","1706","1590","34","7","Daniels County, Montana","30","019"
"52","28","2","0","906","307","199","192","7","599","374","351","23","906","43661","0.4657","43.5","1349","1954","1791","2","2","Judith Basin County, Montana","30","045"
"611","387","0","6","3903","1429","716","708","8","2474","1575","1518","57","3903","41820","0.4451","37.8","5203","8538","7776","67","58","Deer Lodge County, Montana","30","023"
"0","25","0","0","723","275","177","172","5","448","328","312","16","723","49701","0.4408","43.9","1064","1770","1639","12","0","McCone County, Montana","30","055"
"179","208","0","14","3166","994","652","644","8","2172","1744","1536","208","3166","57992","0.4245","39.9","4159","9075","7257","47","64","Rosebud County, Montana","30","087"
"504","342","14","8","3930","1302","605","590","15","2628","1986","1749","237","3930","58596","0.4262","41.0","4449","8709","8246","73","33","Dawson County, Montana","30","021"
"466","236","14","0","2364","930","626","581","45","1434","975","912","63","2364","60594","0.4298","39.6","2736","5900","5415","20","39","Broadwater County, Montana","30","007"
"56","162","0","9","1710","639","364","347","17","1071","690","648","42","1710","46212","0.4364","41.6","2352","4036","3353","24","6","Phillips County, Montana","30","071"
"36","0","0","2","213","91","60","57","3","122","87","87","0","213","51094","0.3334","47.8","322","477","451","0","0","Blaine County, Nebraska","31","009"
"59","146","3","0","830","297","178","169","9","533","398","383","15","830","47287","0.3795","43.0","1066","1817","1518","8","17","Deuel County, Nebraska","31","049"
"34","37","2","3","347","123","74","73","1","224","185","161","24","347","52708","0.3620","42.0","438","927","803","13","32","Logan County, Nebraska","31","113"
"182","37","5","2","2244","828","462","454","8","1416","1048","970","78","2244","51821","0.4085","42.2","2753","4913","4637","17","16","Thayer County, Nebraska","31","169"
"1443","469","83","88","12712","3975","2135","2045","90","8737","6339","5747","592","12712","53023","0.4435","39.0","13906","31310","27697","642","638","Adams County, Nebraska","31","001"
"175","49","11","30","2311","804","445","432","13","1507","1181","1063","118","2311","54979","0.4372","41.6","2644","5180","4816","37","6","Boone County, Nebraska","31","011"
